StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
69944,Dialog,DKOBOLD,Me not know. Maybe it cooks? You cooks something goods to eat! You cooks now! Yip yip!,모르겠다. 아마 요리하나? 맛있는 거 요리해! 지금 요리해! 끼이익!,Q1DKOBOLD,,,,,0,0
69945,Dialog,DKOBOLD,Yip yip yip! Betrayed! Betrayed!!,끼이이이익! 배신이다! 배신!!,Q1DKOBOLD,,,,,0,0
69947,Dialog,DKOBOLD,Umm... that sounds good. Yip. Is you serious?,음... 그거 좋은데. 킁. 진심이지?,Q1DKOBOLD,,,,,0,0
69948,Dialog,DKOBOLD,Yip yip! Then you gets to cooking! Me be hungry!!,끼이익! 그럼 당장 요리해! 배고프다!!,Q1DKOBOLD,,,,,0,0
69950,Dialog,DKOBOLD,We fights! Fights!! Yip yip yip!!,싸운다! 싸운다!! 끼이이이익!!,Q1DKOBOLD,,,,,0,0
69952,Dialog,DKOBOLD,"<StartCheck>[Success]</Start> We leaves, we takes you with us! You be hostage!!","<StartCheck>[성공]</Start> 우린 떠난다, 널 데리고! 너 인질!!",Q1DKOBOLD,,,,,0,0
69954,Dialog,DKOBOLD,"You is right. Yip. Okays, we goes. But you no tricks us... we be smart!!","네 말이 맞아. 킁. 좋아, 간다. 하지만 속이지 마... 우린 똑똑해!!",Q1DKOBOLD,,,,,0,0
69955,Dialog,DKOBOLD,Please - no hurts us!,제발-해치지 마!,Q1DKOBOLD,,,,,0,0
69956,Dialog,DKOBOLD,Yip yip! You helps us kobolds. We be very happy! We gives you reward!,끼이익! 네가 우리 코볼트 도왔다. 우리 아주 기쁘다! 보상 준다!,Q1DKOBOLD,act_q1dkobold_19,,,,0,0
69957,Dialog,DKOBOLD,"You takes this. We thanks you, but gots to run now! Yip yip yip! We go!!","이거 받아. 고맙다, 근데 이젠 도망가야 해! 끼이이이익! 간다!!",Q1DKOBOLD,act_q1dkobold_15,,,,0,0
69958,Dialog,DKOBOLD,Err... okays. You is strange. Yip yip yip! We go!!,어... 좋아. 너 좀 이상하다. 끼이이이익! 간다!!,Q1DKOBOLD,,,,,0,0
69959,Dialog,DKOBOLD,Yip yip yip! Betrayed! Betrayed!!,끼이이이익! 배신이다! 배신!!,Q1DKOBOLD,,,,,0,0
