StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
109638,PC,Player Character,"""You can't even make your own decisions! You disgust me. Betray me, then.""","""자기 결정도 못 내리잖아! 꼴도 보기 싫어. 배신하든가.""",h9_mephistophele,h9a_meph_betray4,,,,0,0
109639,PC,Player Character,"""Betray me if you will but I will miss you, Deekin.""","""배신하고 싶으면 해, 하지만 보고 싶을 거야, 디킨.""",h9_mephistophele,hx_end_deebetray,,,,0,0
109640,PC,Player Character,"""Ixthyria the Scalesinger, ignore Mephistopheles and remain with me!""","""비늘의 노래꾼 익스시리아, 메피스토펠레스를 무시하고 내 곁에 있어라!""",h9_mephistophele,a_true_deekin,h9c_meph_deek2,,,0,0
109641,PC,Player Character,"<StartCheck>[Intimidate]</Start> ""I'll wring your neck if you betray me, Deekin!""","<StartCheck>[위협]</Start> ""배신하면 목을 비틀어버릴 거야, 디킨!""",h9_mephistophele,,,,,0,0
109642,PC,Player Character,"""That's it, Deekin! You're in for it now!""","""이제 끝이야, 디킨! 각오해!""",h9_mephistophele,,,,,0,0
109643,PC,Player Character,"<StartCheck>[Persuade]</Start> ""Don't listen to him, Deekin! We're a team, remember?""","<StartCheck>[설득]</Start> ""그 말 듣지 마, 디킨! 우리 한 팀이잖아, 기억나지?""",h9_mephistophele,,,,,0,0
109644,PC,Player Character,"""I never trusted you anyway. Betray me and die with Mephistopheles, then.""","""어차피 널 믿은 적 없어. 그래, 배신해서 메피스토펠레스랑 같이 죽어.""",h9_mephistophele,h9a_meph_betray3,,,,0,0
109645,PC,Player Character,"""Oeskathine the Demonwrestler, I command you to stand at my side.""","""악마와 싸우는 자 외스카틴, 내 곁에 서라고 명령한다.""",h9_mephistophele,a_true_valen,h9c_meph_valen2,,,0,0
109646,PC,Player Character,"<StartCheck>[Intimidate]</Start> ""Betray me and I'll kill you, Valen, I swear it!""","<StartCheck>[위협]</Start> ""배신하면 죽여버릴 거야, 발렌, 맹세해!""",h9_mephistophele,,,,,0,0
109647,PC,Player Character,"<StartCheck>[Persuade]</Start> ""Don't listen to his lies, Valen! I need you at my side!""","<StartCheck>[설득]</Start> ""그의 거짓말에 속지 마, 발렌! 네가 내 곁에 필요해!""",h9_mephistophele,,,,,0,0
109648,PC,Player Character,"<StartCheck>[Persuade]</Start> ""Isn't your love for me stronger than that, Valen?""","<StartCheck>[설득]</Start> ""날 향한 사랑이 그보다 강하지 않아, 발렌?""",h9_mephistophele,,x2_valromancey,,,0,0
109649,PC,Player Character,"<StartCheck>[Persuade]</Start> ""I love you, Valen. Please don't listen to him.""","<StartCheck>[설득]</Start> ""사랑해, 발렌. 제발 그 말 듣지 마.""",h9_mephistophele,,c_false,,,0,0
109650,PC,Player Character,"""No! I won't accept this! Don't do it!""","""안 돼! 이건 받아들일 수 없어! 그러지 마!""",h9_mephistophele,,,,,0,0
109651,PC,Player Character,"<StartCheck>[Persuade]</Start> ""I love you, Nathyrra. You're not a Red Sister anymore.""","<StartCheck>[설득]</Start> ""사랑해, 나시라. 넌 더 이상 붉은 자매단이 아니야.""",h9_mephistophele,,c_false,,,0,0
109652,PC,Player Character,"<StartCheck>[Persuade]</Start> ""But I thought you loved me, Aribeth.""","<StartCheck>[설득]</Start> ""근데 날 사랑하는 줄 알았는데, 아리베스.""",h9_mephistophele,,h9_meph_loveari,,,0,0
109653,PC,Player Character,"<StartCheck>[Persuade]</Start> ""I love you, Aribeth. That is not evil.""","<StartCheck>[설득]</Start> ""사랑해, 아리베스. 그건 악이 아니야.""",h9_mephistophele,,h9_meph_loveari,,,0,0
