StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
110392,PC,Player Character,"""Maybe we could work out a deal.""","""거래를 할 수도 있을 텐데.""",q4b_dahanna,,,,,0,0
110393,PC,Player Character,"<StartAction>Persuade:Bluff</Start> ""I didn't find anything worthwhile. You've picked this place clean.""","<StartAction>설득:허세</Start> ""쓸만한 거 못 찾았어. 여긴 다 털렸더라.""",q4b_dahanna,,,,,0,0
110394,PC,Player Character,"<StartAction>Persuade: Intimidate</Start> ""Careful now. This may be more than you can handle.""","<StartAction>설득: 위협</Start> ""조심해. 감당 못 할 수도 있어.""",q4b_dahanna,,,,,0,0
110395,PC,Player Character,"<StartAction>Persuade</Start> ""You have no right to my stuff. I did all the work!""","<StartAction>설득</Start> ""내 물건에 권리가 없어. 일은 다 내가 했잖아!""",q4b_dahanna,,,,,0,0
110396,PC,Player Character,"""Apology *not* accepted! You'll pay for this with blood!""","""사과는 *안* 받아! 피로 갚게 해주지!""",q4b_dahanna,q4b_dahannaend01,,,,0,0
110397,PC,Player Character,"""Sounds like times are tough. Here's a thousand gold to help you out.""","""힘든 시절인가 보네. 여기 금화 천 개, 도움이 되길.""",q4b_dahanna,q4b1000goldx,q4b1000gold,,,0,0
110398,PC,Player Character,"""That's okay. There's no hard feelings.""","""괜찮아. 감정 상한 거 없어.""",q4b_dahanna,,,,,0,0
110399,PC,Player Character,"""Maybe it's time you moved on to somewhere else.""","""이제 다른 곳으로 옮겨야 할 때가 아닐까.""",q4b_dahanna,,,,,0,0
110400,PC,Player Character,"<StartAction>Persuade</Start> ""I'll give you a thousand gold... no more.""","<StartAction>설득</Start> ""금화 천 개 줄게... 더는 안 돼.""",q4b_dahanna,,q4b1000gold,,,0,0
110401,PC,Player Character,No deal.,"거래 안 해.",q4b_dahanna,,,,,0,0
110402,PC,Player Character,"Here's the 10,000 gold.","여기 금화 만 개.",q4b_dahanna,q4b10000goldx,q4b10000gold,,,0,0
