StrRef,SpeakerType,SpeakerName,TextEng,Text,DLG,Scripts,Conditions,DialogueContext,SoundRef,VolumeVariance,PitchVariance
95779,PC,Player Character,"<StartCheck>[Persuade]</Start> ""That's ridiculous! 30,000 tops!""","<StartCheck>[설득]</Start> ""말도 안 돼! 최대 3만이야!""",h2_devil_gruul,,,,,0,0
95780,PC,Player Character,"""Forget it! I'm not giving you anything!""","""됐어! 아무것도 안 줄 거야!""",h2_devil_gruul,,,,,0,0
95781,PC,Player Character,"""Here's the 30,000 gold, then.""","""그럼 여기 금화 3만.""",h2_devil_gruul,h2a_gruul_repair,h2c_gruul_30000g,,,0,0
95782,PC,Player Character,"""Fine, here's 50,000 gold.""","""좋아, 여기 금화 5만.""",h2_devil_gruul,h2a_gruul_repai2,h2c_gruul_50000g,,,0,0
95783,PC,Player Character,"""There was an imp caught in it.""","""임프가 하나 끼어 있었어.""",h2_devil_gruul,,,,,0,0
95784,PC,Player Character,"""You feed them through? That's horrible!""","""그걸로 갈아버린다고? 끔찍해!""",h2_devil_gruul,,,,,0,0
95785,PC,Player Character,"""You've got an imp in your grinder.""","""네 분쇄기에 임프가 끼어 있어.""",h2_devil_gruul,,h2c_gruul_nodism,,,0,0
95786,PC,Player Character,"""Look, maybe we can declare today a holiday.""","""이봐, 오늘을 휴일로 선포하는 건 어때.""",h2_devil_gruul,,,,,0,0
95787,PC,Player Character,"""Mardi Gras?""","""마르디 그라?""",h2_devil_gruul,,,,,0,0
95788,PC,Player Character,"""Accordion Awareness Day?""","""아코디언 알리기의 날?""",h2_devil_gruul,,,,,0,0
95789,PC,Player Character,"""Uh... National Bring-Your-Imp-To-Work Week?""","""어... 전국 임프 데려오기 주간?""",h2_devil_gruul,,,,,0,0
95790,PC,Player Character,"<StartCheck>[Intelligence: Success]</Start> ""Mephistopheles has left Cania, for starters.""","<StartCheck>[지능: 성공]</Start> ""우선, 메피스토펠레스가 카니아를 떠났거든.""",h2_devil_gruul,,h2c_gruul_hi_int,,,0,0
95791,PC,Player Character,"""We need to work on your management style.""","""네 관리 방식을 개선해야겠어.""",h2_devil_gruul,,,,,0,0
95792,PC,Player Character,"""Feed him through? That's horrible!""","""갈아버린다고? 끔찍해!""",h2_devil_gruul,,,,,0,0
95793,PC,Player Character,"""Fine, I'll go feed him through.""","""좋아, 가서 갈아버릴게.""",h2_devil_gruul,,,,,0,0
95794,PC,Player Character,"""Forget it! I'm not giving you anything!""","""됐어! 아무것도 안 줄 거야!""",h2_devil_gruul,,,,,0,0
95795,PC,Player Character,"""Goodbye.""","""잘 있어.""",h2_devil_gruul,,,,,0,0
95796,PC,Player Character,"""Sorry, I'm not interested.""","""미안, 관심 없어.""",h2_devil_gruul,,,,,0,0
95797,PC,Player Character,"""What are you proposing, Gru'ul?""","""뭘 제안하는 거야, 그루울?""",h2_devil_gruul,,c_evilact,,,0,0
95798,PC,Player Character,"""Back to my other questions.""","""다른 질문으로 돌아가지.""",h2_devil_gruul,,,,,0,0
95799,PC,Player Character,"""That sounds good, Gru'ul, but I don't have the names you want.""","""좋게 들리는데, 그루울. 하지만 네가 원하는 이름이 없어.""",h2_devil_gruul,,h2c_gruul_noslav,,,0,0
95800,PC,Player Character,"""That sounds good, Gru'ul. Let's do it.""","""좋아, 그루울. 그렇게 하지.""",h2_devil_gruul,,h2c_gruul_slaves,,,0,0
95801,PC,Player Character,"""Back to my other questions.""","""다른 질문으로 돌아가지.""",h2_devil_gruul,,,,,0,0
95802,PC,Player Character,"""Ixthyria the Scalesinger, the kobold known as Deekin.""","""비늘소리꾼 익시리아, 디킨이라 불리는 코볼트.""",h2_devil_gruul,h2a_gruul_deeki1,h2c_gruul_deeki1,,,0,0
95803,PC,Player Character,"""Qeyifalia the Skyseeker, the drow known as Nathyrra.""","""하늘탐구자 퀴팔리아, 나시라라 불리는 드로우.""",h2_devil_gruul,h2a_gruul_nathy1,h2c_gruul_nathy1,,,0,0
95804,PC,Player Character,"""Oeskathine the Demonwrestler, the tiefling known as Valen.""","""악마씨름꾼 오에스카틴, 발렌이라 불리는 티플링.""",h2_devil_gruul,h2a_gruul_valen1,h2c_gruul_valen1,,,0,0
95805,PC,Player Character,"""Va'ardalia the Twinsouled, the spirit known as Aribeth.""","""두영혼의 바아달리아, 아리베스라 불리는 영혼.""",h2_devil_gruul,h2a_gruul_ari1,h2c_gruul_ari1,,,0,0
95806,PC,Player Character,,"""",h2_devil_gruul,h2a_gruul_leave,,,,0,0
95807,PC,Player Character,"""Tell me about this artifact...""","""이 유물에 대해 말해줘...""",h2_devil_gruul,,,,,0,0
95808,PC,Player Character,"""What use do you have for someone's True Name?""","""누군가의 진명을 뭐에 쓰려고?""",h2_devil_gruul,,,,,0,0
95809,PC,Player Character,"""I want that artifact for free, Gru'ul...""","""그 유물을 공짜로 원해, 그루울...""",h2_devil_gruul,,h2c_gruul_named,,,0,0
95810,PC,Player Character,"""Back to my other questions.""","""다른 질문으로 돌아가지.""",h2_devil_gruul,,,,,0,0
95811,PC,Player Character,"""Have it your way, then.""","""그럼 네 맘대로 해.""",h2_devil_gruul,,,,,0,0
95812,PC,Player Character,"""Fine. Then I'll just have to kill you for it.""","""좋아. 그럼 죽이고 뺏어야겠군.""",h2_devil_gruul,,,,,0,0
95813,PC,Player Character,"""Hand it over, Gargelflaw the Vile...""","""내놔라, 비열한 가겔플로...""",h2_devil_gruul,,h2c_gruul_named,,,0,0
95814,PC,Player Character,"""What tall tales have you been hearing?""","""무슨 허풍을 들었길래?""",h2_devil_gruul,,,,,0,0
95815,PC,Player Character,<StartAction>[View Store]</Start>,<StartAction>[상점 보기]</Start>,h2_devil_gruul,h2a_gruul_store,h2c_gruul_store,,,0,0
95816,PC,Player Character,"""Gargelflaw the Vile...""","""비열한 가겔플로...""",h2_devil_gruul,a_truename,h2c_gruul_named,,,0,0
95817,PC,Player Character,"""I want you to declare a holiday for your workers.""","""일꾼들에게 휴일을 선포해.""",h2_devil_gruul,,,,,0,0
95818,PC,Player Character,"""I demand that you show me your store!""","""상점을 보여달라고 명령한다!""",h2_devil_gruul,h2a_gruul_store2,h2c_gruul_nostor,,,0,0
95819,PC,Player Character,<StartAction>[View Store.]</Start>,<StartAction>[상점 보기.]</Start>,h2_devil_gruul,h2a_gruul_store3,h2c_gruul_store,,,0,0
95820,PC,Player Character,"""I command you to be good to the end of your days...""","""죽는 날까지 선하게 살라고 명령한다...""",h2_devil_gruul,h2a_gruul_good,,,,0,0
95821,PC,Player Character,"""Goodbye, Gargelflaw.""","""잘 있어, 가겔플로.""",h2_devil_gruul,h2a_gruul_leave,,,,0,0
108705,PC,Player Character,"""But I dismantled it!""","""하지만 내가 분해했는데!""",h2_devil_gruul,,h2c_gruul_disma2,,,0,0
108706,PC,Player Character,"""But there's an imp in your grinder!""","""하지만 네 분쇄기에 임프가 끼어 있어!""",h2_devil_gruul,,h2c_gruul_imp,,,0,0
110433,PC,Player Character,"""He named you Quarry Boss? That must be quite the honor...""","""널 채석장 우두머리로 임명했다고? 대단한 영광이겠군...""",h2_devil_gruul,,,,,0,0
